word,_id,rt,trial_type,trial_index,time_elapsed,internal_node_id,subject,study_id,session_id,__v,response,theword,block,uni_lemma,response_numeric,totcount,count,.groups,shape_rating,language,eng_response
dustpan,6837834bd6dd8f0d15999a4d,11415,survey-multi-choice,21,733640,0,6835dc083f77b99de6ce6c63,68377e39bf75633ec3225648,68377fb1c47ac43c8ae3c023,0,shape,dustpan,category_organization,dustpan,0,8,7,drop,0.875,Russian,shape
dustpan,683a4d86db21504418af6b58,5993,survey-multi-choice,26,1591531,0,67ece80349d97aa43c0f3e09,68377e39bf75633ec3225648,683a470573241de2fb0e4cc0,0,shape,dustpan,category_organization,dustpan,0,8,7,drop,0.875,Mandarin (Beijing),shape
dustpan,683a4d86db21504418af6b58,5993,survey-multi-choice,26,1591531,0,67ece80349d97aa43c0f3e09,68377e39bf75633ec3225648,683a470573241de2fb0e4cc0,0,shape,dustpan,category_organization,dustpan,0,8,7,drop,0.875,Russian,shape
dustpan,6885add6db21504418af73dc,33395,survey-multi-choice,31,1024791,0,5cb5f1e080ba1c0001790399,68377e39bf75633ec3225648,6885a9440e1166bd29a12f21,0,shape,dustpan,category_organization,dustpan,0,8,7,drop,0.875,Mandarin (Beijing),shape
dustpan,6885add6db21504418af73dc,33395,survey-multi-choice,31,1024791,0,5cb5f1e080ba1c0001790399,68377e39bf75633ec3225648,6885a9440e1166bd29a12f21,0,shape,dustpan,category_organization,dustpan,0,8,7,drop,0.875,Russian,shape
dustpan,67dfb85eaac2aea29b28887a,19065,survey-multi-choice,27,771266,0,67dcb2c28f388d1638a68e13,67ddb44d013654f31f2c3dff,67dfb464c406da9f288faa54,0,shape,dustpan,category_organization,dustpan,0,8,7,drop,0.875,Mandarin (Beijing),shape
dustpan,67dfb85eaac2aea29b28887a,19065,survey-multi-choice,27,771266,0,67dcb2c28f388d1638a68e13,67ddb44d013654f31f2c3dff,67dfb464c406da9f288faa54,0,shape,dustpan,category_organization,dustpan,0,8,7,drop,0.875,Russian,shape
dustpan,683a47aedb21504418af5920,3548,survey-multi-choice,21,86954,0,5f0d80235538920188691da0,68377e39bf75633ec3225648,683a46f06d1007dbdb78a9bd,0,shape,dustpan,category_organization,dustpan,0,8,7,drop,0.875,Mandarin (Beijing),shape
dustpan,683a47aedb21504418af5920,3548,survey-multi-choice,21,86954,0,5f0d80235538920188691da0,68377e39bf75633ec3225648,683a46f06d1007dbdb78a9bd,0,shape,dustpan,category_organization,dustpan,0,8,7,drop,0.875,Russian,shape
dustpan,6885b55edb21504418af7726,3348,survey-multi-choice,21,223999,0,682e2024114ae6320fad7017,68377e39bf75633ec3225648,6885b4354db31febe2a1f65c,0,shape,dustpan,category_organization,dustpan,0,8,7,drop,0.875,Mandarin (Beijing),shape
dustpan,6885b55edb21504418af7726,3348,survey-multi-choice,21,223999,0,682e2024114ae6320fad7017,68377e39bf75633ec3225648,6885b4354db31febe2a1f65c,0,shape,dustpan,category_organization,dustpan,0,8,7,drop,0.875,Russian,shape
dustpan,683a4818db21504418af5bc6,7016,survey-multi-choice,18,213982,0,608437f0b139060610c9f0c1,68377e39bf75633ec3225648,683a467530450e48d5080064,0,shape,dustpan,category_organization,dustpan,0,8,7,drop,0.875,Mandarin (Beijing),shape
