_id,rt,trial_type,trial_index,time_elapsed,internal_node_id,__v,response,theword,block,subject,study_id,session_id,uni_lemma,word,response_numeric,totcount
663e5c578e1507bd70f631cf,6364,survey-multi-choice,37,333423,0,0,shape,hose,category_organization,613b712c4a99ba009817f2d0,663aca6426db79e41fdd5add,663e5a5e9c3a32475d27300b,hose,hose,0,10
663e5c578e1507bd70f631d1,9791,survey-multi-choice,38,343214,0,0,material,dinosaur,category_organization,613b712c4a99ba009817f2d0,663aca6426db79e41fdd5add,663e5a5e9c3a32475d27300b,dinosaur,dinosaur,1,15
663e5c578e1507bd70f631d3,5189,survey-multi-choice,39,348404,0,0,material,sand,category_organization,613b712c4a99ba009817f2d0,663aca6426db79e41fdd5add,663e5a5e9c3a32475d27300b,sand,sand,1,12
663e5c578e1507bd70f631d5,4366,survey-multi-choice,41,359362,0,0,shape,balcony,category_organization,613b712c4a99ba009817f2d0,663aca6426db79e41fdd5add,663e5a5e9c3a32475d27300b,balcony,balcony,0,9
663e5c578e1507bd70f631d7,4670,survey-multi-choice,42,364033,0,0,none of these,calf,category_organization,613b712c4a99ba009817f2d0,663aca6426db79e41fdd5add,663e5a5e9c3a32475d27300b,calf,calf,3,15
663e5c578e1507bd70f631d9,6589,survey-multi-choice,40,354994,0,0,none of these,koala,category_organization,613b712c4a99ba009817f2d0,663aca6426db79e41fdd5add,663e5a5e9c3a32475d27300b,koala,koala,3,9
663e5c578e1507bd70f631db,3093,survey-multi-choice,43,367127,0,0,none of these,gorilla,category_organization,613b712c4a99ba009817f2d0,663aca6426db79e41fdd5add,663e5a5e9c3a32475d27300b,gorilla,gorilla,3,9
663e5c578e1507bd70f631dd,4249,survey-multi-choice,44,371377,0,0,shape,flag,category_organization,613b712c4a99ba009817f2d0,663aca6426db79e41fdd5add,663e5a5e9c3a32475d27300b,flag,flag,0,9
663e5c578e1507bd70f631df,3387,survey-multi-choice,45,374765,0,0,shape,bag,category_organization,613b712c4a99ba009817f2d0,663aca6426db79e41fdd5add,663e5a5e9c3a32475d27300b,bag,bag,0,9
663e5c578e1507bd70f631e1,2525,survey-multi-choice,47,385263,0,0,none of these,peacock,category_organization,613b712c4a99ba009817f2d0,663aca6426db79e41fdd5add,663e5a5e9c3a32475d27300b,peacock,peacock,3,15
663e5c578e1507bd70f631e3,6501,survey-multi-choice,48,391766,0,0,material,computer,category_organization,613b712c4a99ba009817f2d0,663aca6426db79e41fdd5add,663e5a5e9c3a32475d27300b,computer,computer,1,8
663e5c578e1507bd70f631e5,7970,survey-multi-choice,46,382737,0,0,shape,underpants,category_organization,613b712c4a99ba009817f2d0,663aca6426db79e41fdd5add,663e5a5e9c3a32475d27300b,underpants,underpants,0,8
663e5c578e1507bd70f631ef,2515,survey-multi-choice,54,434424,0,0,solid,sweet potato,solidity,613b712c4a99ba009817f2d0,663aca6426db79e41fdd5add,663e5a5e9c3a32475d27300b,sweet potato,sweet potato,0,7
663e5c578e1507bd70f631ed,3897,survey-multi-choice,53,431907,0,0,solid,ball,solidity,613b712c4a99ba009817f2d0,663aca6426db79e41fdd5add,663e5a5e9c3a32475d27300b,ball,ball,0,8
663e5c578e1507bd70f631f3,2388,survey-multi-choice,55,436813,0,0,solid,sandal,solidity,613b712c4a99ba009817f2d0,663aca6426db79e41fdd5add,663e5a5e9c3a32475d27300b,sandal,sandal,0,5
663e5c578e1507bd70f631f5,2359,survey-multi-choice,56,439174,0,0,solid,bag,solidity,613b712c4a99ba009817f2d0,663aca6426db79e41fdd5add,663e5a5e9c3a32475d27300b,bag,bag,0,9
663e5c578e1507bd70f631f7,3073,survey-multi-choice,57,442247,0,0,solid,mountain,solidity,613b712c4a99ba009817f2d0,663aca6426db79e41fdd5add,663e5a5e9c3a32475d27300b,mountain,mountain,0,7
663e5c578e1507bd70f631f9,2603,survey-multi-choice,59,449248,0,0,solid,lawn mower,solidity,613b712c4a99ba009817f2d0,663aca6426db79e41fdd5add,663e5a5e9c3a32475d27300b,lawn mower,lawn mower,0,4
663e5c578e1507bd70f631fb,4396,survey-multi-choice,58,446644,0,0,non-solid,pudding,solidity,613b712c4a99ba009817f2d0,663aca6426db79e41fdd5add,663e5a5e9c3a32475d27300b,pudding,pudding,1,7
663e5c578e1507bd70f631fd,2751,survey-multi-choice,60,452000,0,0,solid,backyard,solidity,613b712c4a99ba009817f2d0,663aca6426db79e41fdd5add,663e5a5e9c3a32475d27300b,backyard,backyard,0,5
663e5c578e1507bd70f631ff,2320,survey-multi-choice,61,454321,0,0,solid,radio,solidity,613b712c4a99ba009817f2d0,663aca6426db79e41fdd5add,663e5a5e9c3a32475d27300b,radio,radio,0,8
663e5c578e1507bd70f63201,2682,survey-multi-choice,62,457005,0,0,solid,tricycle,solidity,613b712c4a99ba009817f2d0,663aca6426db79e41fdd5add,663e5a5e9c3a32475d27300b,tricycle,tricycle,0,5
663e5c578e1507bd70f63203,2603,survey-multi-choice,63,459609,0,0,solid,body,solidity,613b712c4a99ba009817f2d0,663aca6426db79e41fdd5add,663e5a5e9c3a32475d27300b,body,body,0,7
663e5c588e1507bd70f63205,2476,survey-multi-choice,65,464554,0,0,solid,pineapple,solidity,613b712c4a99ba009817f2d0,663aca6426db79e41fdd5add,663e5a5e9c3a32475d27300b,pineapple,pineapple,0,4
663e5c588e1507bd70f63207,2466,survey-multi-choice,64,462077,0,0,solid,rocking chair,solidity,613b712c4a99ba009817f2d0,663aca6426db79e41fdd5add,663e5a5e9c3a32475d27300b,rocking chair,rocking chair,0,6
663e5c588e1507bd70f63209,6129,survey-multi-choice,66,470685,0,0,solid,swallow (animal),solidity,613b712c4a99ba009817f2d0,663aca6426db79e41fdd5add,663e5a5e9c3a32475d27300b,swallow (animal),swallow (animal),0,4
663e5c588e1507bd70f6320b,2672,survey-multi-choice,67,473358,0,0,solid,stool,solidity,613b712c4a99ba009817f2d0,663aca6426db79e41fdd5add,663e5a5e9c3a32475d27300b,stool,stool,0,5
663e5c588e1507bd70f6320d,2937,survey-multi-choice,68,476296,0,0,non-solid,toothpaste,solidity,613b712c4a99ba009817f2d0,663aca6426db79e41fdd5add,663e5a5e9c3a32475d27300b,toothpaste,toothpaste,1,6
663e5c588e1507bd70f6320f,2858,survey-multi-choice,69,479155,0,0,solid,fly (animal),solidity,613b712c4a99ba009817f2d0,663aca6426db79e41fdd5add,663e5a5e9c3a32475d27300b,fly (animal),fly (animal),0,7
663e5c588e1507bd70f63211,3240,survey-multi-choice,70,482396,0,0,non-solid,mitten,solidity,613b712c4a99ba009817f2d0,663aca6426db79e41fdd5add,663e5a5e9c3a32475d27300b,mitten,mitten,1,8
663e5c588e1507bd70f63213,2545,survey-multi-choice,71,484942,0,0,solid,melon,solidity,613b712c4a99ba009817f2d0,663aca6426db79e41fdd5add,663e5a5e9c3a32475d27300b,melon,melon,0,7
663e5c588e1507bd70f63215,2594,survey-multi-choice,72,487538,0,0,solid,ankle,solidity,613b712c4a99ba009817f2d0,663aca6426db79e41fdd5add,663e5a5e9c3a32475d27300b,ankle,ankle,0,6
663e5c688e1507bd70f63223,3312,survey-multi-choice,5,25062,0,0,none of these,wolf,category_organization,5d5988df44609300192e3521,663aca6426db79e41fdd5add,663e5ac24558b6be493d988f,wolf,wolf,3,8
663e5c688e1507bd70f63227,3492,survey-multi-choice,6,28555,0,0,none of these,traffic light,category_organization,5d5988df44609300192e3521,663aca6426db79e41fdd5add,663e5ac24558b6be493d988f,traffic light,traffic light,3,8
663e5c688e1507bd70f63229,4881,survey-multi-choice,7,33438,0,0,none of these,mop (object),category_organization,5d5988df44609300192e3521,663aca6426db79e41fdd5add,663e5ac24558b6be493d988f,mop (object),mop (object),3,7
663e5c688e1507bd70f6322b,2474,survey-multi-choice,8,35913,0,0,none of these,flour,category_organization,5d5988df44609300192e3521,663aca6426db79e41fdd5add,663e5ac24558b6be493d988f,flour,flour,3,12
663e5c688e1507bd70f6322d,2316,survey-multi-choice,9,38230,0,0,none of these,branch,category_organization,5d5988df44609300192e3521,663aca6426db79e41fdd5add,663e5ac24558b6be493d988f,branch,branch,3,11
663e5c688e1507bd70f6322f,1948,survey-multi-choice,10,40179,0,0,none of these,crocodile,category_organization,5d5988df44609300192e3521,663aca6426db79e41fdd5add,663e5ac24558b6be493d988f,crocodile,crocodile,3,13
663e5c688e1507bd70f63231,3932,survey-multi-choice,11,44111,0,0,material,vinegar,category_organization,5d5988df44609300192e3521,663aca6426db79e41fdd5add,663e5ac24558b6be493d988f,vinegar,vinegar,1,9
663e5c688e1507bd70f63233,2484,survey-multi-choice,12,46597,0,0,none of these,jelly,category_organization,5d5988df44609300192e3521,663aca6426db79e41fdd5add,663e5ac24558b6be493d988f,jelly,jelly,3,10
663e5c688e1507bd70f63235,2122,survey-multi-choice,13,48721,0,0,none of these,pepper,category_organization,5d5988df44609300192e3521,663aca6426db79e41fdd5add,663e5ac24558b6be493d988f,pepper,pepper,3,8
663e5c688e1507bd70f63239,32390,survey-multi-choice,14,81111,0,0,none of these,nut,category_organization,5d5988df44609300192e3521,663aca6426db79e41fdd5add,663e5ac24558b6be493d988f,nut,nut,3,9
663e5c688e1507bd70f6323b,2625,survey-multi-choice,15,83737,0,0,none of these,jar,category_organization,5d5988df44609300192e3521,663aca6426db79e41fdd5add,663e5ac24558b6be493d988f,jar,jar,3,9
663e5c688e1507bd70f6323d,16737,survey-multi-choice,16,100475,0,0,none of these,garage,category_organization,5d5988df44609300192e3521,663aca6426db79e41fdd5add,663e5ac24558b6be493d988f,garage,garage,3,11
663e5c688e1507bd70f6323f,2510,survey-multi-choice,17,102986,0,0,none of these,scallion,category_organization,5d5988df44609300192e3521,663aca6426db79e41fdd5add,663e5ac24558b6be493d988f,scallion,scallion,3,10
663e5c688e1507bd70f63241,2140,survey-multi-choice,18,105127,0,0,none of these,kimchi,category_organization,5d5988df44609300192e3521,663aca6426db79e41fdd5add,663e5ac24558b6be493d988f,kimchi,kimchi,3,8
663e5c688e1507bd70f63243,1235,survey-multi-choice,19,106364,0,0,none of these,mango,category_organization,5d5988df44609300192e3521,663aca6426db79e41fdd5add,663e5ac24558b6be493d988f,mango,mango,3,10
663e5c688e1507bd70f6324d,3498,survey-multi-choice,6,55040,0,0,solid,street,solidity,597e15093ce44400015b7757,663aca6426db79e41fdd5add,663e5b15ef4a7ecba6ecc102,street,street,0,7
663e5c688e1507bd70f6324f,5964,survey-multi-choice,5,51540,0,0,unclear/unknown,deer,solidity,597e15093ce44400015b7757,663aca6426db79e41fdd5add,663e5b15ef4a7ecba6ecc102,deer,deer,2,7
663e5c688e1507bd70f63251,1740,survey-multi-choice,20,108105,0,0,none of these,penis,category_organization,5d5988df44609300192e3521,663aca6426db79e41fdd5add,663e5ac24558b6be493d988f,penis,penis,3,12
663e5c688e1507bd70f63253,1756,survey-multi-choice,21,109862,0,0,none of these,wall,category_organization,5d5988df44609300192e3521,663aca6426db79e41fdd5add,663e5ac24558b6be493d988f,wall,wall,3,10
663e5c698e1507bd70f63257,2332,survey-multi-choice,23,113651,0,0,none of these,lollipop,category_organization,5d5988df44609300192e3521,663aca6426db79e41fdd5add,663e5ac24558b6be493d988f,lollipop,lollipop,3,9
663e5c698e1507bd70f63259,2575,survey-multi-choice,24,116227,0,0,none of these,thing,category_organization,5d5988df44609300192e3521,663aca6426db79e41fdd5add,663e5ac24558b6be493d988f,thing,thing,3,15
663e5c688e1507bd70f63255,1455,survey-multi-choice,22,111318,0,0,none of these,rocking chair,category_organization,5d5988df44609300192e3521,663aca6426db79e41fdd5add,663e5ac24558b6be493d988f,rocking chair,rocking chair,3,9
663e5c698e1507bd70f6325d,2032,survey-multi-choice,7,57073,0,0,solid,bathroom,solidity,597e15093ce44400015b7757,663aca6426db79e41fdd5add,663e5b15ef4a7ecba6ecc102,bathroom,bathroom,0,7
663e5c698e1507bd70f6325f,1898,survey-multi-choice,9,61356,0,0,solid,brush (object),solidity,597e15093ce44400015b7757,663aca6426db79e41fdd5add,663e5b15ef4a7ecba6ecc102,brush (object),brush (object),0,7
663e5c698e1507bd70f63261,2382,survey-multi-choice,8,59457,0,0,solid,glasses,solidity,597e15093ce44400015b7757,663aca6426db79e41fdd5add,663e5b15ef4a7ecba6ecc102,glasses,glasses,0,7
663e5c698e1507bd70f63263,1885,survey-multi-choice,10,63242,0,0,solid,helicopter,solidity,597e15093ce44400015b7757,663aca6426db79e41fdd5add,663e5b15ef4a7ecba6ecc102,helicopter,helicopter,0,6
663e5c698e1507bd70f63265,2330,survey-multi-choice,11,65573,0,0,unclear/unknown,penguin,solidity,597e15093ce44400015b7757,663aca6426db79e41fdd5add,663e5b15ef4a7ecba6ecc102,penguin,penguin,2,6
663e5c698e1507bd70f63267,2182,survey-multi-choice,12,67756,0,0,unclear/unknown,sun,solidity,597e15093ce44400015b7757,663aca6426db79e41fdd5add,663e5b15ef4a7ecba6ecc102,sun,sun,2,6
663e5c698e1507bd70f6326f,5877,survey-multi-choice,29,151907,0,0,solid,elevator,solidity,5d5988df44609300192e3521,663aca6426db79e41fdd5add,663e5ac24558b6be493d988f,elevator,elevator,0,7
663e5c698e1507bd70f63271,2835,survey-multi-choice,30,154744,0,0,solid,kimchi,solidity,5d5988df44609300192e3521,663aca6426db79e41fdd5add,663e5ac24558b6be493d988f,kimchi,kimchi,0,7
663e5c698e1507bd70f63273,2053,survey-multi-choice,31,156798,0,0,solid,bag,solidity,5d5988df44609300192e3521,663aca6426db79e41fdd5add,663e5ac24558b6be493d988f,bag,bag,0,9
663e5c698e1507bd70f63275,3565,survey-multi-choice,13,71323,0,0,unclear/unknown,leg,solidity,597e15093ce44400015b7757,663aca6426db79e41fdd5add,663e5b15ef4a7ecba6ecc102,leg,leg,2,6
663e5c698e1507bd70f63277,2466,survey-multi-choice,14,73791,0,0,non-solid,belly button,solidity,597e15093ce44400015b7757,663aca6426db79e41fdd5add,663e5b15ef4a7ecba6ecc102,belly button,belly button,1,9
663e5c698e1507bd70f63279,2064,survey-multi-choice,15,75856,0,0,solid,toothbrush,solidity,597e15093ce44400015b7757,663aca6426db79e41fdd5add,663e5b15ef4a7ecba6ecc102,toothbrush,toothbrush,0,6
663e5c698e1507bd70f6327b,1719,survey-multi-choice,16,77576,0,0,solid,box,solidity,597e15093ce44400015b7757,663aca6426db79e41fdd5add,663e5b15ef4a7ecba6ecc102,box,box,0,7
663e5c698e1507bd70f6327d,3495,survey-multi-choice,17,81073,0,0,unclear/unknown,chocolate,solidity,597e15093ce44400015b7757,663aca6426db79e41fdd5add,663e5b15ef4a7ecba6ecc102,chocolate,chocolate,2,6
663e5c698e1507bd70f6327f,1665,survey-multi-choice,18,82739,0,0,solid,button,solidity,597e15093ce44400015b7757,663aca6426db79e41fdd5add,663e5b15ef4a7ecba6ecc102,button,button,0,14
663e5c698e1507bd70f63281,1471,survey-multi-choice,32,158271,0,0,solid,lawn mower,solidity,5d5988df44609300192e3521,663aca6426db79e41fdd5add,663e5ac24558b6be493d988f,lawn mower,lawn mower,0,4
663e5c698e1507bd70f63283,3166,survey-multi-choice,33,161438,0,0,solid,vitamin,solidity,5d5988df44609300192e3521,663aca6426db79e41fdd5add,663e5ac24558b6be493d988f,vitamin,vitamin,0,5
663e5c698e1507bd70f63285,1856,survey-multi-choice,34,163294,0,0,solid,sandbox,solidity,5d5988df44609300192e3521,663aca6426db79e41fdd5add,663e5ac24558b6be493d988f,sandbox,sandbox,0,7
663e5c698e1507bd70f63287,1925,survey-multi-choice,35,165220,0,0,non-solid,soda,solidity,5d5988df44609300192e3521,663aca6426db79e41fdd5add,663e5ac24558b6be493d988f,soda,soda,1,6
663e5c698e1507bd70f63289,2082,survey-multi-choice,36,167303,0,0,solid,snowman,solidity,5d5988df44609300192e3521,663aca6426db79e41fdd5add,663e5ac24558b6be493d988f,snowman,snowman,0,6
663e5c698e1507bd70f6328b,1767,survey-multi-choice,37,169071,0,0,solid,sugar,solidity,5d5988df44609300192e3521,663aca6426db79e41fdd5add,663e5ac24558b6be493d988f,sugar,sugar,0,7
663e5c698e1507bd70f6328d,2966,survey-multi-choice,19,85706,0,0,unclear/unknown,pastry,solidity,597e15093ce44400015b7757,663aca6426db79e41fdd5add,663e5b15ef4a7ecba6ecc102,pastry,pastry,2,8
663e5c698e1507bd70f6328f,1715,survey-multi-choice,20,87422,0,0,non-solid,bubbles,solidity,597e15093ce44400015b7757,663aca6426db79e41fdd5add,663e5b15ef4a7ecba6ecc102,bubbles,bubbles,1,6
663e5c698e1507bd70f63291,2050,survey-multi-choice,21,89473,0,0,unclear/unknown,peanut butter,solidity,597e15093ce44400015b7757,663aca6426db79e41fdd5add,663e5b15ef4a7ecba6ecc102,peanut butter,peanut butter,2,6
663e5c698e1507bd70f63293,3547,survey-multi-choice,22,93022,0,0,unclear/unknown,peas,solidity,597e15093ce44400015b7757,663aca6426db79e41fdd5add,663e5b15ef4a7ecba6ecc102,peas,peas,2,8
663e5c698e1507bd70f63295,1717,survey-multi-choice,23,94740,0,0,solid,key,solidity,597e15093ce44400015b7757,663aca6426db79e41fdd5add,663e5b15ef4a7ecba6ecc102,key,key,0,6
663e5c698e1507bd70f63297,2264,survey-multi-choice,24,97006,0,0,non-solid,tummy,solidity,597e15093ce44400015b7757,663aca6426db79e41fdd5add,663e5b15ef4a7ecba6ecc102,tummy,tummy,1,6
663e5c698e1507bd70f63299,1657,survey-multi-choice,38,170729,0,0,solid,back (body part),solidity,5d5988df44609300192e3521,663aca6426db79e41fdd5add,663e5ac24558b6be493d988f,back (body part),back (body part),0,11
663e5c698e1507bd70f6329b,1775,survey-multi-choice,39,172506,0,0,non-solid,sauce,solidity,5d5988df44609300192e3521,663aca6426db79e41fdd5add,663e5ac24558b6be493d988f,sauce,sauce,1,6
663e5c698e1507bd70f6329d,1843,survey-multi-choice,40,174350,0,0,solid,underpants,solidity,5d5988df44609300192e3521,663aca6426db79e41fdd5add,663e5ac24558b6be493d988f,underpants,underpants,0,5
663e5c698e1507bd70f6329f,1990,survey-multi-choice,41,176341,0,0,solid,soil,solidity,5d5988df44609300192e3521,663aca6426db79e41fdd5add,663e5ac24558b6be493d988f,soil,soil,0,9
663e5c698e1507bd70f632a1,1844,survey-multi-choice,42,178187,0,0,solid,voice recorder,solidity,5d5988df44609300192e3521,663aca6426db79e41fdd5add,663e5ac24558b6be493d988f,voice recorder,voice recorder,0,9
663e5c698e1507bd70f632a3,2377,survey-multi-choice,43,180565,0,0,solid,chick,solidity,5d5988df44609300192e3521,663aca6426db79e41fdd5add,663e5ac24558b6be493d988f,chick,chick,0,6
663e5c698e1507bd70f632ab,3751,survey-multi-choice,29,131790,0,0,material,tissue,category_organization,597e15093ce44400015b7757,663aca6426db79e41fdd5add,663e5b15ef4a7ecba6ecc102,tissue,tissue,1,10
663e5c698e1507bd70f632af,5082,survey-multi-choice,30,136874,0,0,none of these,banana,category_organization,597e15093ce44400015b7757,663aca6426db79e41fdd5add,663e5b15ef4a7ecba6ecc102,banana,banana,3,8
663e5c698e1507bd70f632b1,1962,survey-multi-choice,44,182529,0,0,solid,mirror,solidity,5d5988df44609300192e3521,663aca6426db79e41fdd5add,663e5ac24558b6be493d988f,mirror,mirror,0,6
663e5c698e1507bd70f632b3,1805,survey-multi-choice,46,186053,0,0,solid,rice cake,solidity,5d5988df44609300192e3521,663aca6426db79e41fdd5add,663e5ac24558b6be493d988f,rice cake,rice cake,0,5
663e5c698e1507bd70f632b5,1717,survey-multi-choice,45,184247,0,0,solid,book,solidity,5d5988df44609300192e3521,663aca6426db79e41fdd5add,663e5ac24558b6be493d988f,book,book,0,6
663e5c698e1507bd70f632b7,1766,survey-multi-choice,47,187820,0,0,solid,panda,solidity,5d5988df44609300192e3521,663aca6426db79e41fdd5add,663e5ac24558b6be493d988f,panda,panda,0,7
663e5c698e1507bd70f632b9,1812,survey-multi-choice,48,189633,0,0,solid,nut,solidity,5d5988df44609300192e3521,663aca6426db79e41fdd5add,663e5ac24558b6be493d988f,nut,nut,0,5
663e5c698e1507bd70f632bd,3880,survey-multi-choice,31,140755,0,0,none of these,sheep,category_organization,597e15093ce44400015b7757,663aca6426db79e41fdd5add,663e5b15ef4a7ecba6ecc102,sheep,sheep,3,8
663e5c698e1507bd70f632bf,4733,survey-multi-choice,32,145490,0,0,material,brush (object),category_organization,597e15093ce44400015b7757,663aca6426db79e41fdd5add,663e5b15ef4a7ecba6ecc102,brush (object),brush (object),1,9
663e5c698e1507bd70f632c1,4915,survey-multi-choice,33,150406,0,0,material,medicine,category_organization,597e15093ce44400015b7757,663aca6426db79e41fdd5add,663e5b15ef4a7ecba6ecc102,medicine,medicine,1,8
663e5c698e1507bd70f632c3,5331,survey-multi-choice,34,155738,0,0,shape,lip,category_organization,597e15093ce44400015b7757,663aca6426db79e41fdd5add,663e5b15ef4a7ecba6ecc102,lip,lip,0,9
663e5c698e1507bd70f632c5,3665,survey-multi-choice,36,162255,0,0,none of these,arm,category_organization,597e15093ce44400015b7757,663aca6426db79e41fdd5add,663e5b15ef4a7ecba6ecc102,arm,arm,3,10
663e5c698e1507bd70f632c7,2849,survey-multi-choice,35,158588,0,0,none of these,story,category_organization,597e15093ce44400015b7757,663aca6426db79e41fdd5add,663e5b15ef4a7ecba6ecc102,story,story,3,15
663e5c698e1507bd70f632cf,3874,survey-multi-choice,53,312153,0,0,count noun,thing,count_mass,5d5988df44609300192e3521,663aca6426db79e41fdd5add,663e5ac24558b6be493d988f,thing,thing,0,8
663e5c698e1507bd70f632d1,1829,survey-multi-choice,54,313984,0,0,count noun,pocket,count_mass,5d5988df44609300192e3521,663aca6426db79e41fdd5add,663e5ac24558b6be493d988f,pocket,pocket,0,4
663e5c698e1507bd70f632d3,1810,survey-multi-choice,55,315795,0,0,count noun,plant,count_mass,5d5988df44609300192e3521,663aca6426db79e41fdd5add,663e5ac24558b6be493d988f,plant,plant,0,8
663e5c698e1507bd70f632d5,7383,survey-multi-choice,37,169638,0,0,none of these,beans,category_organization,597e15093ce44400015b7757,663aca6426db79e41fdd5add,663e5b15ef4a7ecba6ecc102,beans,beans,3,12
663e5c698e1507bd70f632d7,3482,survey-multi-choice,38,173121,0,0,material,sock,category_organization,597e15093ce44400015b7757,663aca6426db79e41fdd5add,663e5b15ef4a7ecba6ecc102,sock,sock,1,8
663e5c698e1507bd70f632d9,3117,survey-multi-choice,39,176240,0,0,material,ice,category_organization,597e15093ce44400015b7757,663aca6426db79e41fdd5add,663e5b15ef4a7ecba6ecc102,ice,ice,1,11
663e5c698e1507bd70f632db,3115,survey-multi-choice,40,179356,0,0,none of these,potty,category_organization,597e15093ce44400015b7757,663aca6426db79e41fdd5add,663e5b15ef4a7ecba6ecc102,potty,potty,3,10
663e5c698e1507bd70f632dd,6032,survey-multi-choice,41,185389,0,0,shape,pen,category_organization,597e15093ce44400015b7757,663aca6426db79e41fdd5add,663e5b15ef4a7ecba6ecc102,pen,pen,0,8
663e5c698e1507bd70f632df,2998,survey-multi-choice,42,188388,0,0,material,glasses,category_organization,597e15093ce44400015b7757,663aca6426db79e41fdd5add,663e5b15ef4a7ecba6ecc102,glasses,glasses,1,11
663e5c698e1507bd70f632e1,1533,survey-multi-choice,56,317328,0,0,count noun,mirror,count_mass,5d5988df44609300192e3521,663aca6426db79e41fdd5add,663e5ac24558b6be493d988f,mirror,mirror,0,6
663e5c698e1507bd70f632e3,1582,survey-multi-choice,57,318911,0,0,count noun,shrimp,count_mass,5d5988df44609300192e3521,663aca6426db79e41fdd5add,663e5ac24558b6be493d988f,shrimp,shrimp,0,6
663e5c698e1507bd70f632e5,1582,survey-multi-choice,58,320494,0,0,count noun,branch,count_mass,5d5988df44609300192e3521,663aca6426db79e41fdd5add,663e5ac24558b6be493d988f,branch,branch,0,7
663e5c6a8e1507bd70f632e7,2350,survey-multi-choice,59,322844,0,0,mass noun,soda,count_mass,5d5988df44609300192e3521,663aca6426db79e41fdd5add,663e5ac24558b6be493d988f,soda,soda,1,9
663e5c6a8e1507bd70f632e9,1559,survey-multi-choice,60,324404,0,0,count noun,hippopotamus,count_mass,5d5988df44609300192e3521,663aca6426db79e41fdd5add,663e5ac24558b6be493d988f,hippopotamus,hippopotamus,0,4
663e5c6a8e1507bd70f632eb,2298,survey-multi-choice,61,326703,0,0,count noun,crane,count_mass,5d5988df44609300192e3521,663aca6426db79e41fdd5add,663e5ac24558b6be493d988f,crane,crane,0,6
663e5c6a8e1507bd70f632ed,5049,survey-multi-choice,43,193439,0,0,none of these,raisin,category_organization,597e15093ce44400015b7757,663aca6426db79e41fdd5add,663e5b15ef4a7ecba6ecc102,raisin,raisin,3,15
663e5c6a8e1507bd70f632ef,3300,survey-multi-choice,44,196740,0,0,none of these,ant,category_organization,597e15093ce44400015b7757,663aca6426db79e41fdd5add,663e5b15ef4a7ecba6ecc102,ant,ant,3,12
663e5c6a8e1507bd70f632f1,4449,survey-multi-choice,45,201190,0,0,material,knife,category_organization,597e15093ce44400015b7757,663aca6426db79e41fdd5add,663e5b15ef4a7ecba6ecc102,knife,knife,1,15
663e5c6a8e1507bd70f632f3,3284,survey-multi-choice,47,206923,0,0,shape,nose,category_organization,597e15093ce44400015b7757,663aca6426db79e41fdd5add,663e5b15ef4a7ecba6ecc102,nose,nose,0,12
663e5c6a8e1507bd70f632f5,2447,survey-multi-choice,46,203638,0,0,material,blanket,category_organization,597e15093ce44400015b7757,663aca6426db79e41fdd5add,663e5b15ef4a7ecba6ecc102,blanket,blanket,1,8
663e5c6a8e1507bd70f632f7,3115,survey-multi-choice,48,210039,0,0,none of these,zipper,category_organization,597e15093ce44400015b7757,663aca6426db79e41fdd5add,663e5b15ef4a7ecba6ecc102,zipper,zipper,3,8
663e5c6a8e1507bd70f632f9,1663,survey-multi-choice,63,386251,0,0,mass noun,blood,count_mass,5d5988df44609300192e3521,663aca6426db79e41fdd5add,663e5ac24558b6be493d988f,blood,blood,1,8
663e5c6a8e1507bd70f632fb,57883,survey-multi-choice,62,384587,0,0,count noun,lamp,count_mass,5d5988df44609300192e3521,663aca6426db79e41fdd5add,663e5ac24558b6be493d988f,lamp,lamp,0,7
663e5c6a8e1507bd70f632fd,1517,survey-multi-choice,64,387770,0,0,count noun,jar,count_mass,5d5988df44609300192e3521,663aca6426db79e41fdd5add,663e5ac24558b6be493d988f,jar,jar,0,8
663e5c6a8e1507bd70f632ff,1320,survey-multi-choice,65,389092,0,0,count noun,sunglasses,count_mass,5d5988df44609300192e3521,663aca6426db79e41fdd5add,663e5ac24558b6be493d988f,sunglasses,sunglasses,0,6
663e5c6a8e1507bd70f63301,1552,survey-multi-choice,66,390645,0,0,count noun,mosquito,count_mass,5d5988df44609300192e3521,663aca6426db79e41fdd5add,663e5ac24558b6be493d988f,mosquito,mosquito,0,6
663e5c6a8e1507bd70f63303,1345,survey-multi-choice,67,391992,0,0,count noun,cloth,count_mass,5d5988df44609300192e3521,663aca6426db79e41fdd5add,663e5ac24558b6be493d988f,cloth,cloth,0,6
663e5c6a8e1507bd70f6330d,2465,survey-multi-choice,53,259338,0,0,count noun,bedroom,count_mass,597e15093ce44400015b7757,663aca6426db79e41fdd5add,663e5b15ef4a7ecba6ecc102,bedroom,bedroom,0,10
663e5c6a8e1507bd70f6330f,2633,survey-multi-choice,54,261972,0,0,count noun,bee,count_mass,597e15093ce44400015b7757,663aca6426db79e41fdd5add,663e5b15ef4a7ecba6ecc102,bee,bee,0,8
663e5c6a8e1507bd70f63311,1702,survey-multi-choice,68,393694,0,0,count noun,penis,count_mass,5d5988df44609300192e3521,663aca6426db79e41fdd5add,663e5ac24558b6be493d988f,penis,penis,0,7
